market,submarket,channel block,licensee,contact,lower freq,upper freq,grant date,effective date,cancellation date,buildout deadline 1,buildout deadline 2,notification 1,notification 2,license link,app link,app type
"BEA152 
                  -                  
                    Salt Lake City-Ogden, UT-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453860,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681000,"AU
          - Administrative Update"
"BEA152 
                  -                  
                    Salt Lake City-Ogden, UT-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453860,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA152 
                  -                  
                    Salt Lake City-Ogden, UT-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453860,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=15142736,"NT
          - Required Notification


          
          	(2)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=15142736,"NT
          - Required Notification


          
          	(2)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14488069,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14488069,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14114187,"RO
          - Renewal Only"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14114187,"RO
          - Renewal Only"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637457,"EX
          - Request for Extension of Time"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637457,"EX
          - Request for Extension of Time"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198610,"NT
          - Required Notification


          
          	(1)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198610,"NT
          - Required Notification


          
          	(1)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9682192,"MD
          - Modification"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9682192,"MD
          - Modification"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9680978,"AU
          - Administrative Update"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9680978,"AU
          - Administrative Update"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/17/2023,11/17/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453882,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=15143224,"NT
          - Required Notification


          
          	(2)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=15143224,"NT
          - Required Notification


          
          	(2)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14121956,"RO
          - Renewal Only"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14121956,"RO
          - Renewal Only"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637274,"EX
          - Request for Extension of Time"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637274,"EX
          - Request for Extension of Time"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198426,"NT
          - Required Notification


          
          	(1)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198426,"NT
          - Required Notification


          
          	(1)"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9685076,"MD
          - Modification"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9685076,"MD
          - Modification"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681142,"AU
          - Administrative Update"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681142,"AU
          - Administrative Update"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013198,"AA
          - Assignment of Authorization"
"BEA163 
                  -                  
                    San Francisco-Oakland-San Jose, CA",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/21/2023,11/21/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453883,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013198,"AA
          - Assignment of Authorization"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976349,"EX
          - Request for Extension of Time"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976349,"EX
          - Request for Extension of Time"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14488069,"TC
          - Transfer of Control"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14488069,"TC
          - Transfer of Control"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14113329,"RO
          - Renewal Only"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14113329,"RO
          - Renewal Only"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637406,"EX
          - Request for Extension of Time"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637406,"EX
          - Request for Extension of Time"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198559,"NT
          - Required Notification


          
          	(1)"
"BEA112 
                  -                  
                    Bismarck, ND-MT-SD",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/16/2023,11/16/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453780,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198559,"NT
          - Required Notification


          
          	(1)"
